"","MeanRandom","X.Intercept.","ObservedPair1","Sex1Male","s.AgeMonth1.","s.Ind1.","s.Ind2.","p..Intercept.","p.ObservedPair","p.SexM","p.s.AgeMonth","p.s.Ind1","p.s.Ind2","dev.expl","NbDyads","Type"
"jd3319","0.775281985294118","0.788056770642386","-0.00819520723459112","-0.0067180784017023","2.73868573528383","13.9276051363787","6.98739649462331e-05","2.32796327490251e-118","0.636643666485096","0.788190643348832","0","1.01106566606779e-05","0.902513514590055","43.9884368705447","136","BC"
"jd4319","0.668803573033862","0.68831601315182","0.000936222691964629","-0.0204675598277552","2.94883707420007","14.2633229670423","0.000120463330378837","1.32360491508435e-121","0.94854647711754","0.333139836190558","0","1.26957360380153e-06","0.947116716263503","53.6421815777446","136","UU"
"jd5319","0.0810956666023064","0.0843121840342663","-0.0016418880733975","-0.00587385123672346","2.08460520267112","9.29923506863896","0.000797688064683513","9.13687523602558e-93","0.547520466316307","0.0913124294797388","2.20754605095852e-07","0.00276880270629554","0.742001862632094","23.7501633018118","136","WU"
"jd1320","248.713235294118","231.235258286842","2.23522463850485","31.4250756210149","2.66398948461654","8.96969620070083","0.00251811137936155","2.80989212041633e-47","0.869181435646058","0.0675896504033027","0","0.000782905205959583","0.823178310276591","48.5124601800498","136","NumberSharedASV"
"jd2320","47.0920268412479","46.9673409464776","0.439341452825898","-0.436865812864616","1.80241798376263","6.10769231596417","0.0031639728049319","2.58646946980489e-88","0.796894151386625","0.827634174692124","0","0.00609417650310617","0.276994081762651","23.0274853246284","136","PropSharedASV"
"jd3320","0.771804044117647","0.776962881453467","-0.00471728058486272","-0.00425816341880432","2.04356297338657","5.45028535698483","0.000105882640598778","1.507727349434e-135","0.787813414656807","0.8338483789505","0","0.0105898869048393","0.845523793735366","37.6252655914419","136","BC"
"jd4320","0.66877607634968","0.687101807688274","0.000963712388080907","-0.0254106987086455","2.80789216382102","11.3944951610523","0.000156787195096782","1.72297812169628e-128","0.947100075694764","0.194012860925521","0","3.70308362283023e-05","0.833548136338199","51.4653206333728","136","UU"
"jd5320","0.0804864785843555","0.0832089575302007","-0.00103261215922395","-0.00305171061975008","2.30657374102447","15.2050917317648","0.00383620268054631","1.09653409021425e-79","0.704509131506729","0.453427940584518","0","3.55592898619861e-05","0.0866723971042852","31.8826309098425","136","WU"
"jd1321","245.882352941176","231.478159389792","5.06598868109327","24.6920218972328","2.50138503533878","7.48778738498953","0.000987275000250592","2.29222493791808e-49","0.708351853162614","0.134894351622496","0","0.00263640179708302","0.99132991083422","48.8088573274925","136","NumberSharedASV"
"jd2321","46.251901223454","46.2140969285949","1.27946790923363","-0.709441082946041","1.00015884136248","5.6816290047732","0.00139912426000601","1.01071814689274e-90","0.439010038537642","0.711555007144237","0","0.0097973236541381","0.922463996591219","25.2212646113858","136","PropSharedASV"
"jd3321","0.787741911764706","0.794396844351878","-0.0206551375715803","0.000463560217597386","1.92072091723809","11.1711995519701","0.000166685457572938","8.0085901250628e-131","0.213002147690984","0.983252268838307","0","0.000365481755243424","0.87532478671226","44.3018280430781","136","BC"
"jd4321","0.674259563961898","0.69040183164039","-0.00451974724193317","-0.0184987794167194","2.81180407973502","12.6201877389336","0.000216556173222859","1.61868239821455e-129","0.747101405251029","0.342768871968907","0","1.1844820816731e-05","0.938414093006761","54.2919921084082","136","UU"
"jd5321","0.0816991216564574","0.0842979892672907","-0.0022453697575182","-0.00283614468963555","2.9351353865233","20.8203372436316","0.0011035226974589","4.53365692593462e-76","0.357432852593996","0.518409224271148","0","0","0.522810875390425","43.0614149500416","136","WU"
"jd1322","239.470588235294","224.038585509369","11.4777117101415","25.2815500977343","2.58600238832316","8.56055235573945","0.00249017484911275","2.1571266089058e-45","0.401522795726594","0.139819035225171","0","0.00127304860300281","0.825466187351254","47.9180837053813","136","NumberSharedASV"
"jd2322","44.8295995211297","44.4946267710014","2.7017746904467","-0.558471509005559","1.7588015930681","9.32794255178465","0.00121109218217805","3.8806660094325e-81","0.101527106232781","0.789468570979491","0","0.000638202393392517","0.751918281675108","28.0411087462812","136","PropSharedASV"
"jd3322","0.775787867647059","0.781209632413027","-0.00870109872071179","0.000209988961658262","2.15262627820829","9.23398560921316","0.000110061316217204","1.77906997857996e-127","0.620983453847944","0.992498086156151","0","0.00118421658684342","0.834824141194775","39.3571734062953","136","BC"
"jd4322","0.675813993302449","0.691220762872394","-0.00607419690512436","-0.0164654155462718","2.74509922673587","12.3234142345945","0.00015048241551188","2.39279960171914e-129","0.668103591415233","0.399442427467983","0","1.82764975070748e-05","0.660880911171911","53.2715274445481","136","UU"
"jd5322","0.0800669540736727","0.0821041255033101","-0.00061315600274171","-0.00163260173083923","3.00300958096961","18.4890603499408","0.00157981214459393","2.90111208686256e-78","0.805276735133849","0.692569793626846","0","2.63152678059431e-06","0.490148102056118","40.3869787123694","136","WU"
"jd1323","248.264705882353","233.893127970715","2.68343041173156","24.5299536017568","2.6927752733315","8.42312334372638","0.00146042210997521","8.08446695969791e-49","0.842939785376943","0.146801244094724","0","0.00135779909996026","0.997322055081499","49.5018206976642","136","NumberSharedASV"
"jd2323","46.5224107846444","46.7066134868849","1.00895893606135","-1.04502138497407","1.70198168871153","5.01121917688931","0.000867749483687257","2.1674968523742e-92","0.542727461022152","0.582029080153099","0","0.0123804764430144","0.984095639084885","24.9075716989673","136","PropSharedASV"
"jd3323","0.778807720588235","0.785646401751814","-0.0117209396343707","-0.00237517650044054","2.61679275738651","10.7461079678025","7.57474248005086e-05","1.07931683673286e-129","0.482431224701252","0.914175329279525","0","0.000284199604665747","0.908891078287625","43.5060980733518","136","BC"
"jd4323","0.6731308458794","0.688920027229824","-0.0033910213944826","-0.0188769394679706","2.79006624520709","12.8215065835253","0.000137680573382412","7.94573778202252e-128","0.810677468401303","0.340455117693874","0","5.01403483310625e-06","0.991335327013971","54.6569640076731","136","UU"
"jd5323","0.0806459445578219","0.0831786125642981","-0.00119221790148113","-0.00315505088665591","2.44095060269859","14.1519083351744","0.0012945662999123","1.71026339376744e-84","0.651565289831846","0.409958889078447","0","9.15341114879897e-05","0.469339172980576","32.0740666130589","136","WU"
"jd1324","243.301470588235","227.110453206448","7.6469270648217","22.8132974576258","2.578857069951","11.3839568070924","0.0015505452329674","7.99711936304752e-44","0.568734985793527","0.206278631396508","0","5.34923550510324e-05","0.771316877449868","49.8845177475062","136","NumberSharedASV"
"jd2324","45.7136530341292","45.5919895372513","1.81776616014737","-1.44872659504118","1.25176723039658","12.3332848860774","0.00243481134483805","3.57533404250615e-80","0.255952191054311","0.509010891410457","0","2.04385618293168e-05","0.614703298164126","31.0921829077869","136","PropSharedASV"
"jd3324","0.779052205882353","0.787933048602024","-0.0119654321146158","0.00207417644034698","2.69313291378563","15.0374560036731","7.57577510382105e-05","8.63608851441477e-120","0.471107886158985","0.933084966612793","0","2.87255714437329e-06","0.919899609426562","46.4175480488322","136","BC"
"jd4324","0.671007730069685","0.687950246738418","-0.00126793986756508","-0.0155795427307749","3.02050680688985","14.4786285361871","0.000157890543139881","1.94246989819377e-123","0.928567928290493","0.452594708747728","0","9.22399086999981e-07","0.876595217264909","55.0590862338703","136","UU"
"jd5324","0.0820298817399563","0.0837191897637885","-0.00257611657309854","0.000844318179971363","2.18165183013951","20.4245361554273","0.000639462984555108","2.83527157098525e-72","0.318810305876265","0.853426720171986","0","0","0.661431329885354","38.7894022510479","136","WU"
"jd1325","244.323529411765","228.726303197184","6.62498077165443","23.4913293415284","2.680942257535","11.4740147802875","0.00282883816537091","2.1943675641066e-46","0.608123605394672","0.177804484800259","0","6.4221180215096e-05","0.758089318282343","53.8869812997128","136","NumberSharedASV"
"jd2325","45.8008237076286","45.9457336646057","1.73055629711206","-1.41800843087968","1.79576719548831","8.27352026368401","0.00341457215730959","1.01724053181437e-90","0.266697814411735","0.462009933162854","0","0.000965911203540726","0.320531770058969","31.5221812892085","136","PropSharedASV"
"jd3325","0.772114705882353","0.777092138059654","-0.00502795632168791","0.00602851340492107","2.25741765150282","12.0405592844744","0.000202501461866777","2.02398107389924e-123","0.768282717204471","0.795969065000745","0","6.19813828940385e-05","0.813406765683837","44.9650103176598","136","BC"
"jd4325","0.670273906008017","0.684996728297836","-0.000534113204559639","-0.0137233254050176","2.77228336345509","13.4620571516897","0.000115490848500942","8.32394855218658e-128","0.969237551930086","0.486392093636207","0","3.07457837789293e-06","0.896616204987961","56.2395088828385","136","UU"
"jd5325","0.0810244025062247","0.0833706494189038","-0.00157063713123721","-0.00160964874304754","2.5993735295205","21.0865599446994","0.000974062146423145","1.15444539623442e-70","0.540144111246555","0.729564940927576","0","0","0.747467477921958","42.2751479476881","136","WU"
